"subjectID" "measurement" "activity" "average"
"9676" 19 "tBodyGyro.mean...Z" "WALKING" 0.0798106981923077
"9677" 19 "tBodyGyro.mean...Z" "WALKING_DOWNSTAIRS" 0.163962510807692
"9678" 19 "tBodyGyro.mean...Z" "WALKING_UPSTAIRS" -0.000233248224999999
"9679" 19 "tBodyGyro.std...X" "LAYING" -0.981357611445783
"9680" 19 "tBodyGyro.std...X" "SITTING" -0.984625306849315
"9681" 19 "tBodyGyro.std...X" "STANDING" -0.946109711917808
"9682" 19 "tBodyGyro.std...X" "WALKING" -0.0264357957923077
"9683" 19 "tBodyGyro.std...X" "WALKING_DOWNSTAIRS" 0.267657219333333
"9684" 19 "tBodyGyro.std...X" "WALKING_UPSTAIRS" -0.4068000325
"9685" 19 "tBodyGyro.std...Y" "LAYING" -0.963617705662651
"9686" 19 "tBodyGyro.std...Y" "SITTING" -0.959758309589041
"9687" 19 "tBodyGyro.std...Y" "STANDING" -0.96957632369863
"9688" 19 "tBodyGyro.std...Y" "WALKING" -0.114406108840577
"9689" 19 "tBodyGyro.std...Y" "WALKING_DOWNSTAIRS" 0.0483147743589744
"9690" 19 "tBodyGyro.std...Y" "WALKING_UPSTAIRS" -0.17263322355
"9691" 19 "tBodyGyro.std...Z" "LAYING" -0.973197523855422
"9692" 19 "tBodyGyro.std...Z" "SITTING" -0.96559497630137
"9693" 19 "tBodyGyro.std...Z" "STANDING" -0.960734258356164
"9694" 19 "tBodyGyro.std...Z" "WALKING" -0.104202986482692
"9695" 19 "tBodyGyro.std...Z" "WALKING_DOWNSTAIRS" -0.0314083457948718
"9696" 19 "tBodyGyro.std...Z" "WALKING_UPSTAIRS" -0.110117174875
"9697" 19 "tBodyGyroJerk.mean...X" "LAYING" -0.0956018266746988
"9698" 19 "tBodyGyroJerk.mean...X" "SITTING" -0.100986131452055
"9699" 19 "tBodyGyroJerk.mean...X" "STANDING" -0.0990467890520548
"9700" 19 "tBodyGyroJerk.mean...X" "WALKING" -0.0832353261384615
"9701" 19 "tBodyGyroJerk.mean...X" "WALKING_DOWNSTAIRS" -0.0337429578461538
"9702" 19 "tBodyGyroJerk.mean...X" "WALKING_UPSTAIRS" -0.1018063044
"9703" 19 "tBodyGyroJerk.mean...Y" "LAYING" -0.0371476597051807
"9704" 19 "tBodyGyroJerk.mean...Y" "SITTING" -0.0425170215068493
"9705" 19 "tBodyGyroJerk.mean...Y" "STANDING" -0.0422918533780822
"9706" 19 "tBodyGyroJerk.mean...Y" "WALKING" -0.0307128442115385
"9707" 19 "tBodyGyroJerk.mean...Y" "WALKING_DOWNSTAIRS" -0.0394612603358974
"9708" 19 "tBodyGyroJerk.mean...Y" "WALKING_UPSTAIRS" -0.0346288461475
"9709" 19 "tBodyGyroJerk.mean...Z" "LAYING" -0.0599161477951807
"9710" 19 "tBodyGyroJerk.mean...Z" "SITTING" -0.0590801684246575
"9711" 19 "tBodyGyroJerk.mean...Z" "STANDING" -0.0523769867072603
"9712" 19 "tBodyGyroJerk.mean...Z" "WALKING" -0.0603091962115385
"9713" 19 "tBodyGyroJerk.mean...Z" "WALKING_DOWNSTAIRS" -0.0545565563487179
"9714" 19 "tBodyGyroJerk.mean...Z" "WALKING_UPSTAIRS" -0.0533545875525
"9715" 19 "tBodyGyroJerk.std...X" "LAYING" -0.976105663493976
"9716" 19 "tBodyGyroJerk.std...X" "SITTING" -0.988464752739726
"9717" 19 "tBodyGyroJerk.std...X" "STANDING" -0.97512668739726
"9718" 19 "tBodyGyroJerk.std...X" "WALKING" 0.0801186523134615
"9719" 19 "tBodyGyroJerk.std...X" "WALKING_DOWNSTAIRS" 0.179148649684615
"9720" 19 "tBodyGyroJerk.std...X" "WALKING_UPSTAIRS" -0.23937641116
"9721" 19 "tBodyGyroJerk.std...Y" "LAYING" -0.984607728915663
"9722" 19 "tBodyGyroJerk.std...Y" "SITTING" -0.987465915068493
"9723" 19 "tBodyGyroJerk.std...Y" "STANDING" -0.988096672191781
"9724" 19 "tBodyGyroJerk.std...Y" "WALKING" -0.291594827626923
"9725" 19 "tBodyGyroJerk.std...Y" "WALKING_DOWNSTAIRS" -0.0146299196923077
"9726" 19 "tBodyGyroJerk.std...Y" "WALKING_UPSTAIRS" -0.49212221875
"9727" 19 "tBodyGyroJerk.std...Z" "LAYING" -0.986958363975904
"9728" 19 "tBodyGyroJerk.std...Z" "SITTING" -0.98531069
"9729" 19 "tBodyGyroJerk.std...Z" "STANDING" -0.983453911232877
"9730" 19 "tBodyGyroJerk.std...Z" "WALKING" -0.213494065344231
"9731" 19 "tBodyGyroJerk.std...Z" "WALKING_DOWNSTAIRS" 0.116646170221282
"9732" 19 "tBodyGyroJerk.std...Z" "WALKING_UPSTAIRS" -0.3754149830025
"9733" 19 "tBodyGyroJerkMag.mean.." "LAYING" -0.985342497710843
"9734" 19 "tBodyGyroJerkMag.mean.." "SITTING" -0.989450316575342
"9735" 19 "tBodyGyroJerkMag.mean.." "STANDING" -0.985801637671233
"9736" 19 "tBodyGyroJerkMag.mean.." "WALKING" -0.164699977592308
"9737" 19 "tBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" 0.0875816618205128
"9738" 19 "tBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" -0.372790526575
"9739" 19 "tBodyGyroJerkMag.std.." "LAYING" -0.980245510843374
"9740" 19 "tBodyGyroJerkMag.std.." "SITTING" -0.985831284657534
"9741" 19 "tBodyGyroJerkMag.std.." "STANDING" -0.983069427945205
"9742" 19 "tBodyGyroJerkMag.std.." "WALKING" -0.271487480103846
"9743" 19 "tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" -0.0438985022538462
"9744" 19 "tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" -0.50740029025
"9745" 19 "tBodyGyroMag.mean.." "LAYING" -0.953263432771084
"9746" 19 "tBodyGyroMag.mean.." "SITTING" -0.942229043835616
"9747" 19 "tBodyGyroMag.mean.." "STANDING" -0.94174504109589
"9748" 19 "tBodyGyroMag.mean.." "WALKING" 0.100045071430769
"9749" 19 "tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 0.418004608615385
"9750" 19 "tBodyGyroMag.mean.." "WALKING_UPSTAIRS" -0.06161577145
"9751" 19 "tBodyGyroMag.std.." "LAYING" -0.955906646506024
"9752" 19 "tBodyGyroMag.std.." "SITTING" -0.950491807945205
"9753" 19 "tBodyGyroMag.std.." "STANDING" -0.937951031506849
"9754" 19 "tBodyGyroMag.std.." "WALKING" -0.0218463165461538
"9755" 19 "tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 0.237821231894872
"9756" 19 "tBodyGyroMag.std.." "WALKING_UPSTAIRS" -0.26440144275
"9757" 19 "tGravityAcc.mean...X" "LAYING" -0.680043155060241
"9758" 19 "tGravityAcc.mean...X" "SITTING" 0.581371509041096
"9759" 19 "tGravityAcc.mean...X" "STANDING" 0.944045837534247
"9760" 19 "tGravityAcc.mean...X" "WALKING" 0.935222559230769
"9761" 19 "tGravityAcc.mean...X" "WALKING_DOWNSTAIRS" 0.881940855128205
"9762" 19 "tGravityAcc.mean...X" "WALKING_UPSTAIRS" 0.8294283725
"9763" 19 "tGravityAcc.mean...Y" "LAYING" 0.725646622771084
"9764" 19 "tGravityAcc.mean...Y" "SITTING" 0.360343534657534
"9765" 19 "tGravityAcc.mean...Y" "STANDING" -0.223897807808219
"9766" 19 "tGravityAcc.mean...Y" "WALKING" -0.2233381
"9767" 19 "tGravityAcc.mean...Y" "WALKING_DOWNSTAIRS" -0.215018042307692
"9768" 19 "tGravityAcc.mean...Y" "WALKING_UPSTAIRS" -0.3871007085
"9769" 19 "tGravityAcc.mean...Z" "LAYING" 0.68762385253012
"9770" 19 "tGravityAcc.mean...Z" "SITTING" 0.489126594657534
"9771" 19 "tGravityAcc.mean...Z" "STANDING" 0.130643717849315
"9772" 19 "tGravityAcc.mean...Z" "WALKING" -0.0898428797307692
"9773" 19 "tGravityAcc.mean...Z" "WALKING_DOWNSTAIRS" -0.126146868942821
"9774" 19 "tGravityAcc.mean...Z" "WALKING_UPSTAIRS" -0.2210087627
"9775" 19 "tGravityAcc.std...X" "LAYING" -0.958959611084337
"9776" 19 "tGravityAcc.std...X" "SITTING" -0.969355010136986
"9777" 19 "tGravityAcc.std...X" "STANDING" -0.992411542465753
"9778" 19 "tGravityAcc.std...X" "WALKING" -0.9698614625
"9779" 19 "tGravityAcc.std...X" "WALKING_DOWNSTAIRS" -0.899726139487179
"9780" 19 "tGravityAcc.std...X" "WALKING_UPSTAIRS" -0.916495992
"9781" 19 "tGravityAcc.std...Y" "LAYING" -0.986993149638554
"9782" 19 "tGravityAcc.std...Y" "SITTING" -0.96996981369863
"9783" 19 "tGravityAcc.std...Y" "STANDING" -0.971426607808219
"9784" 19 "tGravityAcc.std...Y" "WALKING" -0.958651200384615
"9785" 19 "tGravityAcc.std...Y" "WALKING_DOWNSTAIRS" -0.917880864102564
"9786" 19 "tGravityAcc.std...Y" "WALKING_UPSTAIRS" -0.9010448505
"9787" 19 "tGravityAcc.std...Z" "LAYING" -0.988819031566265
"9788" 19 "tGravityAcc.std...Z" "SITTING" -0.960394960821918
"9789" 19 "tGravityAcc.std...Z" "STANDING" -0.958862043972603
"9790" 19 "tGravityAcc.std...Z" "WALKING" -0.929187930961539
"9791" 19 "tGravityAcc.std...Z" "WALKING_DOWNSTAIRS" -0.899363131794872
"9792" 19 "tGravityAcc.std...Z" "WALKING_UPSTAIRS" -0.83693567475
"9793" 19 "tGravityAccMag.mean.." "LAYING" -0.96626080686747
"9794" 19 "tGravityAccMag.mean.." "SITTING" -0.962074065616438
"9795" 19 "tGravityAccMag.mean.." "STANDING" -0.960505683561644
"9796" 19 "tGravityAccMag.mean.." "WALKING" 0.0648173438653846
"9797" 19 "tGravityAccMag.mean.." "WALKING_DOWNSTAIRS" 0.644604325128205
"9798" 19 "tGravityAccMag.mean.." "WALKING_UPSTAIRS" 0.01738119347275
"9799" 19 "tGravityAccMag.std.." "LAYING" -0.963193489036145
"9800" 19 "tGravityAccMag.std.." "SITTING" -0.951755657260274
"9801" 19 "tGravityAccMag.std.." "STANDING" -0.962549342465753
"9802" 19 "tGravityAccMag.std.." "WALKING" -0.0993927171359615
"9803" 19 "tGravityAccMag.std.." "WALKING_DOWNSTAIRS" 0.413472376589744
"9804" 19 "tGravityAccMag.std.." "WALKING_UPSTAIRS" -0.177666828025
"9805" 20 "angle.tBodyAccJerkMean..gravityMean." "LAYING" 0.0201551673544118
"9806" 20 "angle.tBodyAccJerkMean..gravityMean." "SITTING" 0.0217677662666667
"9807" 20 "angle.tBodyAccJerkMean..gravityMean." "STANDING" 0.00600846000123288
"9808" 20 "angle.tBodyAccJerkMean..gravityMean." "WALKING" 0.0302966773176471
"9809" 20 "angle.tBodyAccJerkMean..gravityMean." "WALKING_DOWNSTAIRS" 0.0429476564444444
"9810" 20 "angle.tBodyAccJerkMean..gravityMean." "WALKING_UPSTAIRS" -0.0550380312745098
"9811" 20 "angle.tBodyAccMean.gravity." "LAYING" 0.00103809244558823
"9812" 20 "angle.tBodyAccMean.gravity." "SITTING" 0.0295022701836364
"9813" 20 "angle.tBodyAccMean.gravity." "STANDING" 0.0146216248869863
"9814" 20 "angle.tBodyAccMean.gravity." "WALKING" -0.00401248347058823
"9815" 20 "angle.tBodyAccMean.gravity." "WALKING_DOWNSTAIRS" -0.0553990875311111
"9816" 20 "angle.tBodyAccMean.gravity." "WALKING_UPSTAIRS" 0.00577248834509804
"9817" 20 "angle.tBodyGyroJerkMean.gravityMean." "LAYING" -0.0641137736205882
"9818" 20 "angle.tBodyGyroJerkMean.gravityMean." "SITTING" -0.0288132790984848
"9819" 20 "angle.tBodyGyroJerkMean.gravityMean." "STANDING" 0.0249852990958904
"9820" 20 "angle.tBodyGyroJerkMean.gravityMean." "WALKING" -0.0507534771176471
"9821" 20 "angle.tBodyGyroJerkMean.gravityMean." "WALKING_DOWNSTAIRS" -0.0869661038
"9822" 20 "angle.tBodyGyroJerkMean.gravityMean." "WALKING_UPSTAIRS" 0.0935845972392157
"9823" 20 "angle.tBodyGyroMean.gravityMean." "LAYING" 0.0627119737058824
"9824" 20 "angle.tBodyGyroMean.gravityMean." "SITTING" -0.00599574422121212
"9825" 20 "angle.tBodyGyroMean.gravityMean." "STANDING" -0.0224480902794521
"9826" 20 "angle.tBodyGyroMean.gravityMean." "WALKING" -0.00410840288235294
"9827" 20 "angle.tBodyGyroMean.gravityMean." "WALKING_DOWNSTAIRS" 0.2715168114
"9828" 20 "angle.tBodyGyroMean.gravityMean." "WALKING_UPSTAIRS" -0.321605242941176
"9829" 20 "angle.X.gravityMean." "LAYING" 0.589963054264706
"9830" 20 "angle.X.gravityMean." "SITTING" -0.764207058787879
"9831" 20 "angle.X.gravityMean." "STANDING" -0.69701143369863
"9832" 20 "angle.X.gravityMean." "WALKING" -0.665519646862745
"9833" 20 "angle.X.gravityMean." "WALKING_DOWNSTAIRS" -0.725888626888889
"9834" 20 "angle.X.gravityMean." "WALKING_UPSTAIRS" -0.472420544509804
"9835" 20 "angle.Y.gravityMean." "LAYING" -0.656294175441177
"9836" 20 "angle.Y.gravityMean." "SITTING" 0.0329072161772727
"9837" 20 "angle.Y.gravityMean." "STANDING" 0.295461318356164
"9838" 20 "angle.Y.gravityMean." "WALKING" 0.322447638431373
"9839" 20 "angle.Y.gravityMean." "WALKING_DOWNSTAIRS" 0.275497021555556
"9840" 20 "angle.Y.gravityMean." "WALKING_UPSTAIRS" 0.42476122745098
"9841" 20 "angle.Z.gravityMean." "LAYING" -0.331485784264706
"9842" 20 "angle.Z.gravityMean." "SITTING" -0.0860447384742424
"9843" 20 "angle.Z.gravityMean." "STANDING" -0.0275259507709589
"9844" 20 "angle.Z.gravityMean." "WALKING" 0.0462280993401961
"9845" 20 "angle.Z.gravityMean." "WALKING_DOWNSTAIRS" 0.0414395443846667
"9846" 20 "angle.Z.gravityMean." "WALKING_UPSTAIRS" 0.114237177876471
"9847" 20 "fBodyAcc.mean...X" "LAYING" -0.965728781617647
"9848" 20 "fBodyAcc.mean...X" "SITTING" -0.981203064242424
"9849" 20 "fBodyAcc.mean...X" "STANDING" -0.96193272890411
"9850" 20 "fBodyAcc.mean...X" "WALKING" -0.147404272166667
"9851" 20 "fBodyAcc.mean...X" "WALKING_DOWNSTAIRS" -0.0343309987555556
"9852" 20 "fBodyAcc.mean...X" "WALKING_UPSTAIRS" -0.140439074776471
"9853" 20 "fBodyAcc.mean...Y" "LAYING" -0.965595958382353
"9854" 20 "fBodyAcc.mean...Y" "SITTING" -0.945198619242424
"9855" 20 "fBodyAcc.mean...Y" "STANDING" -0.898194212465753
"9856" 20 "fBodyAcc.mean...Y" "WALKING" 0.403465950921569
"9857" 20 "fBodyAcc.mean...Y" "WALKING_DOWNSTAIRS" 0.524187686888889
"9858" 20 "fBodyAcc.mean...Y" "WALKING_UPSTAIRS" -0.0293832440223529
"9859" 20 "fBodyAcc.mean...Z" "LAYING" -0.976392651323529
"9860" 20 "fBodyAcc.mean...Z" "SITTING" -0.947597457121212
"9861" 20 "fBodyAcc.mean...Z" "STANDING" -0.929985824794521
"9862" 20 "fBodyAcc.mean...Z" "WALKING" -0.272213861705882
"9863" 20 "fBodyAcc.mean...Z" "WALKING_DOWNSTAIRS" -0.188098811986667
"9864" 20 "fBodyAcc.mean...Z" "WALKING_UPSTAIRS" -0.318431522156863
"9865" 20 "fBodyAcc.meanFreq...X" "LAYING" -0.213034275557353
"9866" 20 "fBodyAcc.meanFreq...X" "SITTING" -0.0618890358893939
"9867" 20 "fBodyAcc.meanFreq...X" "STANDING" -0.0732793888890411
"9868" 20 "fBodyAcc.meanFreq...X" "WALKING" -0.227319943784314
"9869" 20 "fBodyAcc.meanFreq...X" "WALKING_DOWNSTAIRS" -0.497514721777778
"9870" 20 "fBodyAcc.meanFreq...X" "WALKING_UPSTAIRS" -0.448492302764706
"9871" 20 "fBodyAcc.meanFreq...Y" "LAYING" 0.274452420529412
"9872" 20 "fBodyAcc.meanFreq...Y" "SITTING" -0.00500928635151515
"9873" 20 "fBodyAcc.meanFreq...Y" "STANDING" -0.164770675523288
"9874" 20 "fBodyAcc.meanFreq...Y" "WALKING" -0.00368602589490196
"9875" 20 "fBodyAcc.meanFreq...Y" "WALKING_DOWNSTAIRS" -0.04949564172
"9876" 20 "fBodyAcc.meanFreq...Y" "WALKING_UPSTAIRS" -0.155662086254902
"9877" 20 "fBodyAcc.meanFreq...Z" "LAYING" 0.276898539791176
"9878" 20 "fBodyAcc.meanFreq...Z" "SITTING" 0.00873886492424242
"9879" 20 "fBodyAcc.meanFreq...Z" "STANDING" -0.0103801728945205
"9880" 20 "fBodyAcc.meanFreq...Z" "WALKING" 0.239414630235294
"9881" 20 "fBodyAcc.meanFreq...Z" "WALKING_DOWNSTAIRS" 0.0511864886377778
"9882" 20 "fBodyAcc.meanFreq...Z" "WALKING_UPSTAIRS" -0.109083616015431
"9883" 20 "fBodyAcc.std...X" "LAYING" -0.960997907205882
"9884" 20 "fBodyAcc.std...X" "SITTING" -0.98397837530303
"9885" 20 "fBodyAcc.std...X" "STANDING" -0.96980617890411
"9886" 20 "fBodyAcc.std...X" "WALKING" -0.234985644352941
"9887" 20 "fBodyAcc.std...X" "WALKING_DOWNSTAIRS" 0.113033424261778
"9888" 20 "fBodyAcc.std...X" "WALKING_UPSTAIRS" -0.108444759592157
"9889" 20 "fBodyAcc.std...Y" "LAYING" -0.964960988382353
"9890" 20 "fBodyAcc.std...Y" "SITTING" -0.935031700454545
"9891" 20 "fBodyAcc.std...Y" "STANDING" -0.872525409452055
"9892" 20 "fBodyAcc.std...Y" "WALKING" 0.438436341294118
"9893" 20 "fBodyAcc.std...Y" "WALKING_DOWNSTAIRS" 0.560191344
"9894" 20 "fBodyAcc.std...Y" "WALKING_UPSTAIRS" 0.16454675022549
"9895" 20 "fBodyAcc.std...Z" "LAYING" -0.971901324705882
"9896" 20 "fBodyAcc.std...Z" "SITTING" -0.924947175454545
"9897" 20 "fBodyAcc.std...Z" "STANDING" -0.910995860273973
"9898" 20 "fBodyAcc.std...Z" "WALKING" -0.26649772672549
"9899" 20 "fBodyAcc.std...Z" "WALKING_DOWNSTAIRS" -0.213916756933333
"9900" 20 "fBodyAcc.std...Z" "WALKING_UPSTAIRS" -0.242438965196078
"9901" 20 "fBodyAccJerk.mean...X" "LAYING" -0.983889985147059
"9902" 20 "fBodyAccJerk.mean...X" "SITTING" -0.982243603030303
"9903" 20 "fBodyAccJerk.mean...X" "STANDING" -0.959710489315069
"9904" 20 "fBodyAccJerk.mean...X" "WALKING" -0.138717234372549
"9905" 20 "fBodyAccJerk.mean...X" "WALKING_DOWNSTAIRS" -0.199360430553978
"9906" 20 "fBodyAccJerk.mean...X" "WALKING_UPSTAIRS" -0.256162264623529
"9907" 20 "fBodyAccJerk.mean...Y" "LAYING" -0.9772207075
"9908" 20 "fBodyAccJerk.mean...Y" "SITTING" -0.971158287575758
"9909" 20 "fBodyAccJerk.mean...Y" "STANDING" -0.935717554109589
"9910" 20 "fBodyAccJerk.mean...Y" "WALKING" 0.157933952294118
"9911" 20 "fBodyAccJerk.mean...Y" "WALKING_DOWNSTAIRS" 0.20582901724
"9912" 20 "fBodyAccJerk.mean...Y" "WALKING_UPSTAIRS" -0.312161098966667
"9913" 20 "fBodyAccJerk.mean...Z" "LAYING" -0.982876212058823
"9914" 20 "fBodyAccJerk.mean...Z" "SITTING" -0.973211461363636
"9915" 20 "fBodyAccJerk.mean...Z" "STANDING" -0.952741107945206
"9916" 20 "fBodyAccJerk.mean...Z" "WALKING" -0.34599447627451
"9917" 20 "fBodyAccJerk.mean...Z" "WALKING_DOWNSTAIRS" -0.356220245355556
"9918" 20 "fBodyAccJerk.mean...Z" "WALKING_UPSTAIRS" -0.492755895098039
"9919" 20 "fBodyAccJerk.meanFreq...X" "LAYING" 0.116642082939706
"9920" 20 "fBodyAccJerk.meanFreq...X" "SITTING" 0.136601130674242
"9921" 20 "fBodyAccJerk.meanFreq...X" "STANDING" 0.0982414306372603
"9922" 20 "fBodyAccJerk.meanFreq...X" "WALKING" -0.257051149084314
"9923" 20 "fBodyAccJerk.meanFreq...X" "WALKING_DOWNSTAIRS" -0.450948560266667
"9924" 20 "fBodyAccJerk.meanFreq...X" "WALKING_UPSTAIRS" -0.475001504117647
"9925" 20 "fBodyAccJerk.meanFreq...Y" "LAYING" 0.0212201874367647
"9926" 20 "fBodyAccJerk.meanFreq...Y" "SITTING" -0.124408290681364
"9927" 20 "fBodyAccJerk.meanFreq...Y" "STANDING" -0.316121168630137
"9928" 20 "fBodyAccJerk.meanFreq...Y" "WALKING" -0.475080055294118
"9929" 20 "fBodyAccJerk.meanFreq...Y" "WALKING_DOWNSTAIRS" -0.4985269758
"9930" 20 "fBodyAccJerk.meanFreq...Y" "WALKING_UPSTAIRS" -0.55340726627451
"9931" 20 "fBodyAccJerk.meanFreq...Z" "LAYING" 0.0284929205607353
"9932" 20 "fBodyAccJerk.meanFreq...Z" "SITTING" -0.0831229746409091
"9933" 20 "fBodyAccJerk.meanFreq...Z" "STANDING" -0.0782931602976712
"9934" 20 "fBodyAccJerk.meanFreq...Z" "WALKING" -0.152723042398039
"9935" 20 "fBodyAccJerk.meanFreq...Z" "WALKING_DOWNSTAIRS" -0.480248953555556
"9936" 20 "fBodyAccJerk.meanFreq...Z" "WALKING_UPSTAIRS" -0.448063672745098
"9937" 20 "fBodyAccJerk.std...X" "LAYING" -0.986213883088235
"9938" 20 "fBodyAccJerk.std...X" "SITTING" -0.983565760757576
"9939" 20 "fBodyAccJerk.std...X" "STANDING" -0.963098911506849
"9940" 20 "fBodyAccJerk.std...X" "WALKING" -0.122237205541176
"9941" 20 "fBodyAccJerk.std...X" "WALKING_DOWNSTAIRS" -0.147278592755556
"9942" 20 "fBodyAccJerk.std...X" "WALKING_UPSTAIRS" -0.187090779486275
"9943" 20 "fBodyAccJerk.std...Y" "LAYING" -0.978451446764706
"9944" 20 "fBodyAccJerk.std...Y" "SITTING" -0.972776577272727
"9945" 20 "fBodyAccJerk.std...Y" "STANDING" -0.94047417890411
"9946" 20 "fBodyAccJerk.std...Y" "WALKING" 0.255614062961569
"9947" 20 "fBodyAccJerk.std...Y" "WALKING_DOWNSTAIRS" 0.293119526444444
"9948" 20 "fBodyAccJerk.std...Y" "WALKING_UPSTAIRS" -0.255008282372549
"9949" 20 "fBodyAccJerk.std...Z" "LAYING" -0.985707806323529
"9950" 20 "fBodyAccJerk.std...Z" "SITTING" -0.978458923030303
"9951" 20 "fBodyAccJerk.std...Z" "STANDING" -0.963973097671233
"9952" 20 "fBodyAccJerk.std...Z" "WALKING" -0.427690451960784
"9953" 20 "fBodyAccJerk.std...Z" "WALKING_DOWNSTAIRS" -0.405294896466667
"9954" 20 "fBodyAccJerk.std...Z" "WALKING_UPSTAIRS" -0.533201712745098
"9955" 20 "fBodyAccMag.mean.." "LAYING" -0.952827071323529
"9956" 20 "fBodyAccMag.mean.." "SITTING" -0.946913451666667
"9957" 20 "fBodyAccMag.mean.." "STANDING" -0.921225595205479
"9958" 20 "fBodyAccMag.mean.." "WALKING" -0.00353341793921569
"9959" 20 "fBodyAccMag.mean.." "WALKING_DOWNSTAIRS" 0.151887747217778
"9960" 20 "fBodyAccMag.mean.." "WALKING_UPSTAIRS" -0.205009295196078
"9961" 20 "fBodyAccMag.meanFreq.." "LAYING" 0.187758018548529
"9962" 20 "fBodyAccMag.meanFreq.." "SITTING" 0.0408663540363636
"9963" 20 "fBodyAccMag.meanFreq.." "STANDING" -0.0784367685864384
"9964" 20 "fBodyAccMag.meanFreq.." "WALKING" 0.291882701372549
"9965" 20 "fBodyAccMag.meanFreq.." "WALKING_DOWNSTAIRS" -0.102474919222222
"9966" 20 "fBodyAccMag.meanFreq.." "WALKING_UPSTAIRS" 0.0274686447058824
"9967" 20 "fBodyAccMag.std.." "LAYING" -0.9418940855
"9968" 20 "fBodyAccMag.std.." "SITTING" -0.942151231515152
"9969" 20 "fBodyAccMag.std.." "STANDING" -0.918651880273973
"9970" 20 "fBodyAccMag.std.." "WALKING" -0.389934004313725
"9971" 20 "fBodyAccMag.std.." "WALKING_DOWNSTAIRS" 0.000242174637777778
"9972" 20 "fBodyAccMag.std.." "WALKING_UPSTAIRS" -0.320241012294118
"9973" 20 "fBodyBodyAccJerkMag.mean.." "LAYING" -0.979695458088235
"9974" 20 "fBodyBodyAccJerkMag.mean.." "SITTING" -0.971730462575758
"9975" 20 "fBodyBodyAccJerkMag.mean.." "STANDING" -0.940007897123288
"9976" 20 "fBodyBodyAccJerkMag.mean.." "WALKING" 0.0545269493972549
"9977" 20 "fBodyBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 0.0137917152644444
"9978" 20 "fBodyBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" -0.215014031556863
"9979" 20 "fBodyBodyAccJerkMag.meanFreq.." "LAYING" 0.262706879425
"9980" 20 "fBodyBodyAccJerkMag.meanFreq.." "SITTING" 0.22971324275
"9981" 20 "fBodyBodyAccJerkMag.meanFreq.." "STANDING" -0.00613414861917808
"9982" 20 "fBodyBodyAccJerkMag.meanFreq.." "WALKING" 0.0864817772705882
"9983" 20 "fBodyBodyAccJerkMag.meanFreq.." "WALKING_DOWNSTAIRS" -0.112876280435556
"9984" 20 "fBodyBodyAccJerkMag.meanFreq.." "WALKING_UPSTAIRS" -0.0202231093223529
"9985" 20 "fBodyBodyAccJerkMag.std.." "LAYING" -0.979565196911765
"9986" 20 "fBodyBodyAccJerkMag.std.." "SITTING" -0.972597744242424
"9987" 20 "fBodyBodyAccJerkMag.std.." "STANDING" -0.936025033013699
"9988" 20 "fBodyBodyAccJerkMag.std.." "WALKING" -0.0310650270227451
"9989" 20 "fBodyBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 0.0790379799133333
"9990" 20 "fBodyBodyAccJerkMag.std.." "WALKING_UPSTAIRS" -0.280450026862745
"9991" 20 "fBodyBodyGyroJerkMag.mean.." "LAYING" -0.981119820588235
"9992" 20 "fBodyBodyGyroJerkMag.mean.." "SITTING" -0.976108353787879
"9993" 20 "fBodyBodyGyroJerkMag.mean.." "STANDING" -0.929600007123288
"9994" 20 "fBodyBodyGyroJerkMag.mean.." "WALKING" -0.180365335498431
"9995" 20 "fBodyBodyGyroJerkMag.mean.." "WALKING_DOWNSTAIRS" -0.311668472555556
"9996" 20 "fBodyBodyGyroJerkMag.mean.." "WALKING_UPSTAIRS" -0.450393446470588
"9997" 20 "fBodyBodyGyroJerkMag.meanFreq.." "LAYING" 0.199653647476471
"9998" 20 "fBodyBodyGyroJerkMag.meanFreq.." "SITTING" 0.13363534380303
"9999" 20 "fBodyBodyGyroJerkMag.meanFreq.." "STANDING" -0.133751440545753
"10000" 20 "fBodyBodyGyroJerkMag.meanFreq.." "WALKING" 0.0212252251039216
"10001" 20 "fBodyBodyGyroJerkMag.meanFreq.." "WALKING_DOWNSTAIRS" -0.0429685325555556
"10002" 20 "fBodyBodyGyroJerkMag.meanFreq.." "WALKING_UPSTAIRS" 0.119029196719608
"10003" 20 "fBodyBodyGyroJerkMag.std.." "LAYING" -0.981986152941177
"10004" 20 "fBodyBodyGyroJerkMag.std.." "SITTING" -0.975226588333333
"10005" 20 "fBodyBodyGyroJerkMag.std.." "STANDING" -0.927225720410959
"10006" 20 "fBodyBodyGyroJerkMag.std.." "WALKING" -0.171975765239216
"10007" 20 "fBodyBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" -0.281657285946667
"10008" 20 "fBodyBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" -0.50282154372549
